X,GSM300166,GSM300167,GSM300168,GSM300169,GSM300170,GSM300171,GSM300172,GSM300173,GSM300174,GSM300175,GSM300176,GSM300177,GSM300178,GSM300179,GSM300180,GSM300181,GSM300182,GSM300183,GSM300185,GSM300186,GSM300187,GSM300188,GSM300189,GSM300190,GSM300191,GSM300192,GSM300193,GSM300194,GSM300195,GSM300196,GSM300197,GSM300198,GSM300199,GSM300200,GSM300201,GSM300202,GSM300203,GSM300204,GSM300205,GSM300206,GSM300207,GSM300208,GSM300209,GSM300210,GSM300211,GSM300212,GSM300213,GSM300214,GSM300215,GSM300216,GSM300217,GSM300218,GSM300219,GSM300220,GSM300221,GSM300222,GSM300223,GSM300224,GSM300225,GSM300226,GSM300227,GSM300228,GSM300229,GSM300230,GSM300231,GSM300232,GSM300233,GSM300234,GSM300235,GSM300236,GSM300237,GSM300238,GSM300239,GSM300240,GSM300241,GSM300242,GSM300243,GSM300244,GSM300245,GSM300246,GSM300247,GSM300248,GSM300249,GSM300250,GSM300251,GSM300252,GSM300253,GSM300254,GSM300255,GSM300256,GSM300258,GSM300259,GSM300260,GSM300261,GSM300262,GSM300263,GSM300264,GSM300265,GSM300266,GSM300267,GSM300268,GSM300269,GSM300270,GSM300271,GSM300272,GSM300273,GSM300274,GSM300275,GSM300276,GSM300277,GSM300278,GSM300279,GSM300280,GSM300281,GSM300282,GSM300283,GSM300284,GSM300285,GSM300286,GSM300287,GSM300288,GSM300289,GSM300290,GSM300291,GSM300292,GSM300293,GSM300294,GSM300295,GSM300296,GSM300297,GSM300298,GSM300299,GSM300300,GSM300301,GSM300302,GSM300303,GSM300304,GSM300305,GSM300306,GSM300307,GSM300308,GSM300309,GSM300310,GSM300311,GSM300312,GSM300313,GSM300314,GSM300315,GSM300316,GSM300317,GSM300318,GSM300319,GSM300320,GSM300321,GSM300322,GSM300323,GSM300324,GSM300325,GSM300326,GSM300327,GSM300328,GSM300329,GSM300330,GSM300331,GSM300332,GSM300333,GSM300335,GSM300338,GSM300339,GSM300340,GSM300341,GSM318840,GSM350078,Cluster
212354_at,0.5634211,0.81149817,0.91064936,1.1844535,1.0339193,2.1503813,2.1677606,0.5441859,0.34621203,1.5208865,1.3101023,0.6327725,0.7894827,1.3496985,1.5755641,0.99915165,0.77748156,0.63452244,0.78661156,0.44444004,0.5872337,0.6042815,0.53897876,0.79397446,0.5291488,0.5117476,0.9915349,0.71177125,0.48247167,0.45264214,0.9829472,0.8085804,0.49857026,1.0823855,1.2003103,0.3859113,0.65894413,0.45127872,0.6812118,1.3660926,2.5701802,0.49935827,0.8778433,1.2504219,0.8089444,1.1869825,3.8850076,0.5429561,0.50775415,0.49615127,2.1654627,1.5406326,1.2974652,2.055191,1.5743958,1.3800155,0.64963263,0.57926357,0.85839903,0.4002207,1.7211041,0.19517644,1.3730308,1.0328599,2.001785,1.594632,1.9460926,1.3839236,0.80806196,1.7274185,2.6515098,1.8141986,0.58712214,0.8951212,1.4626563,1.6833738,0.56202656,1.1286787,4.312529,1.2079916,1.976643,2.0905244,0.4833107,0.096463285,0.90079933,1.7563146,2.271723,1.7626206,0.20608065,0.3576606,1.5896093,3.1656666,1.4365815,0.593933,0.51800543,1.040542,1.2874638,1.5097375,1.1695508,0.45684314,0.80714506,0.8569527,1.1965325,0.8610565,3.194171,0.5550868,1.7833326,0.8599214,0.99003625,0.99242073,0.71390283,0.5647768,2.8677707,1.9047381,1.2399006,1.011702,1.0294659,2.9334931,0.5103533,0.46543112,2.0482867,1.7212415,0.8786734,1.8135709,1.4283476,1.0687124,1.2268327,2.1723952,1.9313533,0.68905747,2.4451752,2.3080976,0.6841385,26.558449,0.4429717,2.0425966,0.9810466,0.81112343,1.1163965,1.3997672,0.16298762,0.3261907,1.5492641,4.3786063,1.0008482,0.22933231,1.4734421,1.3115621,1.49824,0.40017793,1.6518885,3.152761,1.3385054,1.8566492,1.3689306,2.0354137,0.9972697,0.71988606,1.4626411,0.8187534,1.3088113,0.62304187,0.56629825,1.1686833,0.4106062,0.29980713,0.834078,0.86626744,0.3524883,0.8922552,1.0811172,2.8141322,0.98996425,-1
212543_at,0.41020888,0.70178795,1.1331623,0.60518795,0.96934575,6.3925657,12.134041,0.8824019,0.8220131,0.7578714,0.84665376,1.0345926,0.68762064,0.7528836,1.0471213,0.7545882,0.71601903,0.50709677,3.657981,1.8251386,1.796729,1.4190282,0.71108145,0.5286761,0.79227304,0.75004965,0.68437773,0.71765935,0.8209882,4.3739114,1.9600246,0.71738875,1.3323237,1.5251007,1.1849841,1.9902041,1.0852749,0.85199606,0.75409865,0.9407703,1.1638607,0.7835832,0.55207396,0.63221323,0.8507453,1.3719478,2.413005,0.7653334,1.0443693,0.7435677,0.9719024,0.71781594,0.53968704,0.5535882,0.5760204,0.7708361,0.9284744,1.0416552,0.81010044,1.0015749,1.3629125,0.77069056,0.81356275,0.48909906,0.5117565,0.62450844,1.2569627,0.8634774,1.5374752,0.7125337,0.7118807,1.6073554,0.86736786,0.81511533,1.1623516,0.7727275,0.40839806,0.7731785,0.8320234,0.9944208,0.83078986,0.84066814,0.81219923,0.87506586,0.88830876,2.5308568,0.8426327,0.887321,0.9381907,0.788051,0.755727,0.84279186,0.83650976,0.7202559,1.2007489,0.7821266,1.0710801,0.72159624,0.86010456,1.1430928,0.46268854,0.825328,0.7416602,0.62528837,8.2732115,0.6942236,0.745659,0.5206903,0.64650965,1.1237218,0.72735906,0.7701099,0.42277864,0.7865652,0.897082,0.8068546,0.7913918,0.6718539,0.84951144,0.6785294,0.64668214,0.7706909,0.87263286,0.7350606,0.77411973,0.71849275,0.7474257,0.62911993,1.0054495,0.81369233,0.71075773,0.8715033,0.688134,60.08922,0.73312163,0.7469047,0.74722713,2.964557,1.1397339,0.8441452,0.7139023,0.83628196,1.0505358,0.693123,0.75801015,0.6941534,0.74722415,0.8488549,0.77316433,0.7972122,0.74694204,0.77437115,0.8995347,0.67627245,0.84486115,0.72024596,0.62717706,0.41337085,0.78360385,0.79183227,1.35039,0.6554966,0.8598142,1.0895101,0.5461274,0.60179424,0.65683395,1.0414418,0.71196854,0.7752228,1.0229391,0.8520088,0.938256,-1
212671_s_at,0.40010652,0.36257395,9.61822,10.238859,39.966248,31.630016,9.672948,0.32611856,0.46456328,0.40949887,0.42818865,2.2238834,6.2895293,1.7936623,2.3258538,3.183015,3.1277611,0.34050846,36.872463,0.55905825,0.9857209,5.988282,0.32147935,0.34509447,0.40419346,0.3328893,17.63208,3.460783,5.3796506,2.4631357,3.035115,0.39196345,0.40539438,7.5030603,6.9639645,6.712773,0.44288608,3.5441115,4.291764,4.4670587,5.4307694,0.3177436,0.25083396,0.35958776,0.4045687,2.1255677,0.41114816,0.7742044,5.942642,2.098079,0.46900448,0.31523752,0.315925,0.35728875,0.44100127,2.7260725,4.09513,0.689631,2.9363844,7.2457356,39.665005,0.7011146,0.46796194,0.32348552,0.8540832,0.35260183,0.45352414,1.563461,11.108677,8.735185,4.0650735,6.99835,13.299921,1.0142791,2.905512,1.083118,5.607459,1.089657,15.694726,1.015428,2.5904331,14.122106,0.979677,0.45766377,1.2973697,7.195009,0.6823842,0.6861695,0.62134,0.36533132,0.36531228,0.8080448,1.0219203,1.0705311,2.3874736,0.36567602,0.33484814,0.7950412,0.44395524,3.2823477,2.0970712,0.4858237,0.39420065,0.3187033,0.4385262,0.31707323,0.4396948,0.33063778,0.5819164,0.3746131,0.46467614,1.1051887,4.7298765,1.4465843,0.9338514,0.38081226,0.410767,0.8524992,1.0869632,1.8574204,0.8285791,0.33013952,3.59689,0.36299556,0.4540292,2.1827605,0.42739165,0.51440173,0.46209833,0.33724785,0.24395698,0.43233743,9.181129,0.50287133,0.3458819,0.35171363,2.5888298,1.5551311,2.9319773,0.7184618,2.6918547,0.9159845,0.34660038,0.43249792,13.22284,1.6062423,3.0816934,2.679351,1.3135116,3.5009232,0.3693503,0.70340073,0.45564073,3.1862679,0.34942347,1.1022365,1.2532768,1.1327097,7.0051537,0.43766114,6.155153,7.0345893,0.60397977,2.2852397,4.8628883,8.048491,1.192839,0.6327747,4.336636,0.6131634,0.7193949,1.3797513,0.7259615,-1
213060_s_at,0.9327729,1.3555946,16.27731,11.585066,7.7368217,23.694708,4.629749,0.6909798,1.002771,0.8276262,0.9066779,0.6485676,2.0564952,0.80742407,1.8808392,2.2347097,2.4192262,0.70328456,7.8799553,23.338749,8.166062,0.84029967,1.0706853,3.5621543,0.8476555,1.1690031,5.2094493,0.8305977,0.78895587,453.64233,270.63535,3.0143778,0.8533329,0.84179705,0.8314646,1.8378216,1.0899899,1.1643835,1.2035286,0.75583535,0.84639925,0.9793431,1.2435539,0.88745666,0.84907174,93.11936,0.8994771,1.0144848,4.377572,0.8839475,0.8326993,0.72487265,2.4789708,1.8590918,0.8534913,2.9444544,21.057022,0.9106908,3.0721543,1.1491779,6.8067985,1.4967673,1.598838,1.0057248,3.8609974,1.3240805,0.8670507,1.769203,6.5118437,1.9353143,2.2003062,8.600974,51.80012,5.5817623,6.5758543,0.983784,1.1566694,0.8334233,0.8933265,0.66596967,0.88919485,2.9925816,1.1300446,0.94268143,5.17491,43.576138,0.7491636,0.921595,1.881127,1.5302147,0.6101373,0.89148384,0.935715,1.197104,1.7124541,0.8550813,0.6948444,0.84322786,0.92074066,33.64462,5.2878604,1.0051228,2.2150435,0.997229,0.9697617,0.84306866,0.94829196,0.8598855,1.3906021,0.86465174,0.89515066,0.9592425,1.1249572,0.62025124,0.96317863,0.8909796,4.285488,0.9615965,1.689646,0.85596025,12.616709,1.1259592,2.5745242,0.69984365,0.908024,1.0275735,0.8139799,0.6379329,0.9159724,0.8503747,1.0495301,0.53656715,2.197527,1.2730595,0.8513793,0.8031268,0.9164628,1.5772508,0.83436686,0.85080516,0.77563053,0.9767557,0.63841414,0.85618585,2.0521712,0.98752797,0.76689464,0.7014474,0.93619496,1.0408337,0.84450114,0.90495604,1.1212988,1.0363165,0.8435462,0.9016483,0.97235173,1.7402349,41.96609,0.8459283,1.3616102,1.4559962,0.6283779,0.8213511,1.1259587,5.9445353,0.8427969,1.1480367,2.4500751,0.8411625,0.88804144,0.8730205,0.9301794,-1
213397_x_at,0.6686844,2.3250096,6.541654,6.127568,6.9893217,7.3373165,7.201953,0.5862989,0.6371852,0.5348344,0.30559653,1.1660535,2.5838482,0.7148633,1.6231222,2.4674864,2.7140663,0.6757857,3.8701057,3.163489,2.3211324,1.9104679,0.6597406,1.1171384,0.34080198,0.5719966,5.6680136,0.65162396,1.1386001,0.43305746,0.40995964,0.138346,0.8461307,1.3130271,1.3361999,3.1836174,1.329034,0.6790471,1.3733841,1.1071638,1.3688035,0.7311309,0.55797046,0.5043595,0.45251998,7.5877423,4.3120294,1.4620723,4.2351627,0.9218504,5.225333,0.4163262,1.6337537,0.68489754,0.5776965,0.70780367,1.8973633,0.6114871,1.1895353,3.6474574,7.5050015,2.686461,1.2422875,0.6656123,0.9209864,0.6440472,0.53411436,1.2385648,5.63915,1.511442,1.0650737,3.6819327,6.914301,1.1105101,1.7808129,0.5058374,2.322889,0.4879811,3.2637753,0.4719564,1.2990637,10.610216,1.6703701,1.3381847,1.9343532,5.526312,0.40241447,0.4568196,0.54553205,0.7623606,0.35268202,0.3337352,0.4197798,1.5085512,0.88764983,0.4494513,0.5571803,0.59712416,0.5797358,2.7996988,1.8104327,0.6639079,0.8171417,0.5083228,2.0065992,0.65273124,0.8592543,0.657134,1.2861545,0.26026884,0.24512865,0.524878,0.862327,0.40469804,0.31997836,1.4272028,1.7293924,1.4543749,1.5439373,0.3614212,1.0668525,0.2818071,1.1494981,0.4430536,0.5528579,1.3538284,0.9516157,0.5985904,0.44412345,0.50232136,0.71780634,0.6081457,2.4554214,2.7570024,0.36289197,0.22921394,0.27276424,1.107462,1.0141814,0.50925726,3.291246,2.2438765,0.5513272,1.3114079,1.5801615,1.0875385,0.45887527,0.41367513,0.48046172,1.4959406,0.29706597,0.3092305,0.57135016,1.3276719,0.21723823,0.41621447,0.86453444,1.4886028,2.7882159,0.7724948,2.9929214,4.8054314,0.7426301,0.8459739,1.2325084,3.4151313,0.9858187,1.6598587,3.7880354,0.8793845,0.95753175,3.7807965,1.1303964,-1
213413_at,1.0152175,1.8214847,1.562104,4.654443,6.17651,5.7476497,4.9102993,1.2609402,0.75558364,0.5484656,0.9317464,0.7434982,12.879208,0.85895723,1.0889953,1.898654,2.1314652,0.7461981,1.3069586,3.7259064,2.6119633,0.84703887,0.85658056,1.0032151,0.8101689,1.4834431,7.6580257,0.9902494,0.73474085,1.0633569,2.2946074,3.0303278,2.2788186,2.1151285,1.6762797,7.368271,0.8746527,0.4698001,0.7595955,0.48801878,1.0668097,1.3868887,0.8687478,0.6520433,0.9139496,2.2197804,1.5412221,0.67267317,1.5437113,0.4745819,0.905179,0.8784954,0.86057264,1.2981049,0.7358318,0.9236731,13.724131,0.6222404,0.7822665,3.335726,1.1293495,0.76583296,0.4993251,0.99059033,1.2854797,0.93664795,0.6717949,1.2721627,2.8884146,0.8462517,0.6850037,2.7556965,5.235464,0.72551596,1.2765663,0.6134328,1.4121585,0.4384318,1.0066533,0.31712705,0.9078683,26.795206,0.73529875,1.6906401,1.390752,2.15428,0.45571885,0.8139334,3.6535027,0.75440747,0.4946126,0.61488944,0.68844163,2.653227,0.86857903,0.6037401,0.82014495,0.6724041,0.71339434,1.891865,1.3799506,0.3104387,0.9207539,0.7214062,5.7753763,0.6987848,0.97396874,0.6758508,2.5197783,0.6629577,0.7140557,0.6762332,0.996785,0.49843922,0.47812176,1.1768144,1.5053493,3.6528757,5.175418,1.3624878,4.219315,0.6975995,1.5524938,0.6182625,0.64291024,0.5107214,0.7765894,0.6378096,0.6374496,0.7118141,1.3192188,0.5427794,1.1717769,9.729529,1.154386,0.95607436,0.56973374,3.5657523,0.68520945,0.6196183,1.3378375,1.4886664,0.45580477,1.0117061,2.9575665,0.9439492,0.6853385,0.69138443,0.8043066,1.2326298,0.5697686,0.93829143,2.2143993,4.3007183,0.7380784,1.1853048,3.5236833,6.554272,4.7944193,1.9807364,2.1555,6.856007,0.7095448,0.8976569,1.5650334,1.7019415,0.9212661,1.1029683,3.8155189,1.0945805,1.1585752,1.4972765,0.8744911,-1
213418_at,1.5994225,1.4860487,8.089617,7.091518,14.957333,39.424107,2.8713388,0.767326,0.9615003,0.61867267,0.65706146,1.395368,11.696016,1.0955126,1.1177229,1.3414567,1.4784034,0.7308063,10.777023,0.9547142,3.0752385,6.673493,95.55458,291.66733,6.77826,0.7975618,8.257305,0.898488,0.82815456,1.1259382,3.3763733,4.995236,1.3642918,1.2034192,2.193984,3.8525007,1.1964364,0.9319516,3.7556853,0.82334167,0.7303146,1.248011,0.98935205,0.6182059,0.76411766,7.659541,1.8688414,0.6968537,3.2046664,0.6645243,1.3701234,14.813858,95.22849,40.21064,24.662252,1.010648,1.8729943,0.6722155,0.7766889,11.912257,224.70271,12.160315,8.605269,0.8404769,0.9504727,0.5905069,0.77827466,0.93635494,2.317906,0.9335633,1.0886755,1.9532324,31.174158,0.82645386,1.1834189,0.9047717,2.7453728,0.7242188,4.295425,0.5780522,1.1306468,23.246119,1.4983608,0.8088796,3.1985888,8.098813,0.6091761,0.6828999,0.8760122,0.74993974,0.92826915,0.66077465,0.7215646,1.2235491,0.97454315,0.6585342,0.6539009,0.59644014,0.66404355,3.1864157,2.4374857,0.8423518,0.6798671,0.8112098,1.0164722,0.6441591,0.66985583,0.8877073,1.7888719,0.6842418,0.72572434,0.8538927,5.587814,0.62347573,0.79933643,0.74458313,0.96666604,1.1527865,4.324711,1.9923888,1.8212864,0.7446669,1.4152108,0.6023197,0.6853099,0.72855794,0.97763544,0.6530913,0.8156576,0.92932034,0.9088141,0.6295102,2.606785,2.249673,0.56832075,0.65414345,0.9705032,1.3699193,0.8477715,0.5932425,10.695169,1.3478204,0.6007311,0.73085654,2.3893437,2.8506567,0.8159199,0.8093301,0.72965777,2.4901345,0.63654876,0.67456174,0.8527666,1.2797604,0.6296221,0.7000816,1.5627713,3.7175272,4.433824,0.9657696,1.3990551,5.6174836,0.6972725,0.8684167,2.8365173,3.0480247,1.0443807,0.8300838,1.4767277,0.6371496,0.6415302,7.5409293,0.76952124,-1
213456_at,1.2625183,0.7249683,1.213638,0.5527597,1.9232423,1.6464051,1.2445406,1.5516179,0.13173562,2.8617854,1.5526364,1.0138932,0.40947822,2.7856157,0.84387106,0.4473561,0.22561103,2.7196724,1.1679959,0.23730485,0.09942497,0.883912,0.22642256,0.12439935,0.9861069,0.59166306,0.38361594,3.0971653,1.5167788,0.18194678,0.11881212,0.30164337,0.45172974,1.7639813,1.3679338,0.27871883,0.5367532,1.8848644,0.50607604,3.0814326,4.1209497,0.31730473,0.561335,1.3774886,0.91629016,0.33645695,0.15920588,1.0931016,0.15143709,1.2045856,1.3593378,1.5627744,0.547186,2.798258,2.439661,0.705713,0.12988046,2.5608377,1.7777023,1.2398603,0.2668881,0.19366223,1.7139336,0.8135078,0.58717674,1.2704027,0.9152706,2.0233243,0.7184569,0.63380927,1.8486373,0.51133186,0.21748397,3.187859,4.4382396,1.784245,0.22134285,2.5425446,1.7218974,2.4185681,1.5195946,0.1718447,0.45992026,0.30517617,0.40125254,0.16946396,2.012237,2.049407,0.12585166,0.21992075,2.0786119,3.0249872,1.8534421,0.19083537,0.8305464,2.1719995,1.8807933,2.486105,1.7655473,0.16648734,0.32211375,1.5188903,1.5388778,1.3216273,3.7878847,0.634527,1.5630352,0.65174305,0.09447583,1.7918193,3.222029,0.8125889,0.4174533,2.189689,1.4196202,0.34637496,0.30404642,0.6888868,1.8638588,0.27825642,1.3727638,1.976573,0.45136452,2.732531,1.7684962,0.57810116,1.2553463,2.0297754,1.7072728,1.4454393,0.6510455,1.604145,0.6872006,25.896324,0.5804707,1.5069671,0.8567968,0.5720514,1.8328452,1.206771,0.26086032,0.83201814,1.3545548,1.1221623,0.25420907,0.13054529,2.1634128,1.4961094,0.71481764,0.42173836,2.1934106,1.198242,0.45888788,0.25994122,2.2941341,1.1142832,0.8162734,0.11251427,0.5298196,1.0861303,0.3199478,0.109408915,3.1621091,3.3196754,0.36172622,0.123976655,3.0629787,0.57690346,0.13308792,1.8614174,1.9605623,0.39395362,2.501043,-1
213503_x_at,1.263141,1.4127257,1.8379374,1.7116066,1.9651417,4.954983,2.6602023,0.6419813,0.48425785,0.67117,0.47209054,0.79052025,1.8348196,1.097322,1.2161494,0.973243,0.9680888,0.5155829,2.2366235,3.032827,1.6737044,2.1577234,0.9520108,1.1236547,0.98917425,1.0814078,2.938846,0.91762924,1.7109945,3.446997,2.7788572,1.7217721,1.4349031,1.8479836,1.8887436,4.096664,2.3385537,0.80784553,0.57215613,2.1292455,2.1409855,0.4877871,0.44332492,0.6826622,1.1946918,4.178616,7.369685,0.7467693,1.1061555,0.8527023,7.8434706,0.64065164,0.58783954,0.8868264,0.9039274,1.6375604,4.187187,1.9849453,2.9694402,1.623666,3.3599207,1.5766681,1.1497017,1.4451534,0.9951901,1.2309145,2.701986,0.8548526,1.9533402,0.80898476,0.8464959,1.4467885,3.150054,1.964458,1.8196428,0.53418785,0.54254574,0.6758709,8.957153,0.42126426,3.5270293,5.7617087,1.743343,1.5351006,2.271874,4.9494805,0.3936797,0.6998379,1.794445,2.170203,0.3151555,0.4525714,0.6967302,1.129543,1.0045694,0.5500465,0.5047748,0.43261984,0.57399434,2.5793881,0.7403827,0.61654615,0.4618726,0.38523203,1.634603,0.3079456,0.9954306,0.6685374,1.568883,0.5055662,0.73413306,0.81565076,0.42913687,0.59003264,0.7393249,1.7668513,1.5172707,0.89307135,1.169618,1.1435559,2.4517925,0.45372218,0.3950988,0.3861042,0.43437597,1.050463,0.7472755,0.7923705,0.74014825,0.74157864,0.23192546,0.65270513,1.3316193,6.771645,0.5330887,0.4753406,0.68049073,1.6563864,1.5482851,0.3666557,1.6397226,0.7663084,0.5038523,0.57495284,0.82213473,0.45461676,0.59979695,0.59789515,0.4216386,0.7419245,0.54037875,0.43905246,0.7832512,1.3821781,0.5758481,0.79124427,0.8584049,1.1905955,2.549082,1.6322749,1.3166418,1.9737643,0.72733337,0.8374402,1.0196345,2.0552788,0.5640753,0.93036455,1.4389902,1.1535721,1.1045622,7.78118,0.5874544,-1
213506_at,1.1654029,1.0821569,2.2148008,1.166312,1.4532958,2.2074573,5.605916,0.7432375,0.76109713,0.9734592,1.1330856,0.8831684,0.7901362,0.8582037,0.93521297,0.8987895,0.97597766,0.8947388,1.3448341,1.1970395,0.62049884,0.9016652,0.96390414,0.8408577,0.92555183,1.0083283,1.5180755,0.84950584,0.7740452,1.4670738,0.799152,0.97290826,0.94235045,1.2219111,1.2023561,1.0195057,1.1607317,0.97339946,0.6873419,0.92721534,1.0113364,0.92352396,0.8648876,0.885838,0.9388625,1.2984351,0.89251655,0.8735643,1.5658942,1.1887163,0.906864,0.9629959,0.79223084,0.9126381,1.0188653,0.9704683,0.9330248,1.1180261,0.8855924,1.1766696,2.5583313,1.6994747,1.0400547,0.97120017,0.9739493,1.1307533,0.8926818,1.0016971,1.9058753,1.3994112,1.0228416,1.5471795,0.7032507,0.9344144,0.95289445,1.0263565,0.7719693,0.9047532,0.8305567,0.92634124,0.79927975,2.6111195,1.5108018,1.2030258,1.1330856,3.348899,1.5942515,1.2342088,1.4867108,1.1052353,1.1100903,0.89862955,1.0419852,2.9676998,1.2258115,0.9095447,1.0040487,0.7853887,1.0160363,2.2015555,0.68929464,0.8475855,0.9530706,1.3052367,2.8506706,1.0641118,1.0445001,0.96481305,0.743036,0.91626054,1.0765529,1.0273247,0.771531,0.8606355,1.0550119,1.0643128,0.9678526,1.3017963,1.2030247,1.7397563,1.5449502,1.0627847,0.74303585,0.7653514,0.9476079,1.1208148,0.8391105,0.9256423,1.043726,1.1871512,0.8387929,0.9001622,0.92596436,24.578817,0.93089545,0.86578226,1.0161527,1.086032,0.7624693,0.7872183,0.9564821,1.0640765,0.870432,1.0548161,1.0201831,0.7342361,0.8588519,0.9291635,0.90388703,0.6951853,0.8253375,0.95126075,0.9964233,1.1011289,0.7824317,0.9665977,0.99830294,1.6219535,1.7572407,1.00965,1.6548948,2.0328274,1.1954637,1.3235785,1.4453859,2.5247617,0.97000873,1.3518175,1.1050934,0.8647042,0.92280984,0.83829373,0.9399075,-1
213706_at,0.7439569,0.7578185,4.018098,3.800338,3.3175905,3.353827,4.1432524,0.8844184,5.087748,0.9082942,1.1171757,0.5434677,2.8811347,0.45110458,0.43738544,1.5950112,3.2512026,1.2623767,2.462206,0.9015897,1.7741284,1.0346189,0.51377743,0.7849549,0.70743644,0.98382366,3.366959,0.8284114,0.5644137,1.9718481,3.8326237,0.6228342,0.5494401,1.5631909,0.6834519,0.8560543,0.6967603,0.560956,2.7694836,0.66484314,0.98045105,5.1390395,2.961231,3.3699162,0.677145,4.6396475,1.0785002,0.6247116,2.2328203,0.5850224,0.6159264,0.53948665,2.4160264,1.3739603,0.7345742,0.7352246,8.245199,0.86874336,0.33625445,0.7602726,5.412828,0.7780051,0.7117783,0.6454225,1.6947653,0.75898296,0.71907496,0.5099176,2.3022833,1.0908817,0.70901245,0.6258904,0.87910306,0.4630896,0.58378774,0.7244921,5.351237,0.8448249,0.63919836,0.8985797,0.6854827,2.878163,0.648737,0.6230489,4.756068,0.7112297,2.2659194,1.0620278,0.5709769,0.8496194,1.338252,1.9135422,0.7861595,2.8222811,0.5883709,1.122402,0.9317068,1.1018425,0.84574795,1.7520144,2.8947895,1.1768264,0.7427925,1.0719401,9.993696,2.1343899,0.75894326,2.419859,3.5709212,0.7881649,1.1326108,0.86888355,5.785931,1.7478846,0.9370781,0.9619057,1.6190821,0.7442894,2.9134607,0.3067966,0.81043524,1.283883,4.118958,1.1958475,1.0161762,1.5290565,2.564805,2.0569136,0.85489315,0.58958185,2.6601443,0.7876187,0.5666958,3.8196013,1.5296446,1.0292611,1.1234604,7.901726,0.8381577,0.8639771,1.122401,5.3674507,1.632508,3.099534,2.3041062,5.414346,1.5493935,0.86895883,1.5345434,7.631506,1.0987296,1.2361541,2.158608,3.128166,1.0676721,1.2056488,0.83374035,2.0398402,0.81554186,0.58595645,0.7934098,1.981291,0.61292714,0.7027295,0.7647718,3.0166235,0.67002493,0.7287387,3.417641,0.8692354,0.80818397,0.5414502,0.7690018,-1
213713_s_at,1.0846227,0.98582166,1.5723757,1.8157344,1.5700904,2.8422267,1.65684,0.7758074,0.8044693,1.1015307,0.6195302,0.7364723,0.9211151,1.2240348,1.1067542,0.5853724,0.78330195,1.0716063,1.5432557,0.8048588,0.7556574,3.031019,0.7205412,0.8136493,1.482972,0.77128655,0.9095182,1.5026176,1.4287144,0.69558156,0.7760771,1.0178158,0.9931611,1.248757,1.5965589,1.0722125,0.9702251,0.60012203,0.8006752,1.0545604,1.1253798,0.73536247,0.8302808,1.0911896,1.0012982,0.93321717,1.4868267,0.7650596,0.7716869,0.9740473,0.982537,0.7702696,0.8359531,1.0531685,1.0291579,0.86659235,0.64430296,1.0799261,1.0674489,1.1829464,1.5773398,1.0835199,8.101709,0.66518664,0.6413852,0.9517071,0.99870175,0.74865127,0.73507893,1.0673698,0.97581893,0.82063985,0.7756371,2.1896493,1.8178529,0.7796195,0.75622916,1.0551577,1.3084966,0.9335694,1.0196601,0.7670813,1.2043372,1.0151324,1.1065495,0.73273295,1.1549423,1.0348997,0.55218077,1.0932505,0.81202173,1.1193359,1.0868233,0.85185176,0.549092,1.0575484,1.0173938,1.061546,1.0085657,1.513854,0.7922406,1.5352826,1.0348996,0.7803548,2.0976803,1.0430853,1.0474489,0.61617255,0.7575174,1.0044636,1.0989826,0.77961963,0.8161146,1.2994643,1.0335569,1.0903668,0.9950045,1.059882,0.77095747,2.835109,0.97708607,0.71539795,0.6643469,1.1017387,1.0276328,0.7585962,0.81673265,0.992035,1.0724097,0.81493604,0.8249595,1.0089396,0.7194553,38.007874,1.0625476,1.0408655,0.7821225,1.3976815,0.9976659,1.0145681,0.73218066,0.78924996,1.0609454,0.8953677,0.7626112,0.78641915,1.0772816,1.0337495,0.7181,0.85724515,1.095314,1.0579411,0.78566897,1.3218442,1.1582154,1.0402873,0.7273651,0.7703746,0.8825362,1.4022056,0.6203687,0.8151896,1.041709,0.9816264,0.7325948,0.75651497,1.1405059,0.76867384,0.7821183,0.9836496,1.0151324,1.3619719,1.3516568,-1
